class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i3 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i15);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.MultiPixelPackedSampleModel;;setDataElements;;1;;public void setDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i6 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>(i4);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>(i4, i31);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>(i4, i37);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>(i4, i42);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.MultiPixelPackedSampleModel;;setPixel;;2;;public void setPixel(int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i25 = r1[0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i5 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>(i3);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.DataBuffer: void setElem(int,int)>(i3, i29);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.LookupOp;;filter;;2;;public final java.awt.image.BufferedImage filter(java.awt.image.BufferedImage, java.awt.image.BufferedImage);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i2 = virtualinvoke r1.<java.awt.image.BufferedImage: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i3 = virtualinvoke r1.<java.awt.image.BufferedImage: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r6 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r7 = virtualinvoke r2.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.LookupOp;;filter;;2;;public final java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;7;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.image.Raster: int getNumBands()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i2 = virtualinvoke r1.<java.awt.image.Raster: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i3 = virtualinvoke r1.<java.awt.image.Raster: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i16 = virtualinvoke r1.<java.awt.image.Raster: int getNumBands()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i5 = virtualinvoke r1.<java.awt.image.Raster: int getMinX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i6 = virtualinvoke r1.<java.awt.image.Raster: int getMinY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.Raster: int[] getPixel(int,int,int[])>(i10, i6, r3);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;5;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.WritableRaster: int getNumBands()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i15 = virtualinvoke r2.<java.awt.image.WritableRaster: int getNumBands()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i7 = virtualinvoke r2.<java.awt.image.WritableRaster: int getMinX()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i8 = virtualinvoke r2.<java.awt.image.WritableRaster: int getMinY()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.WritableRaster: void setPixel(int,int,int[])>(i11, i8, r3);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.LookupOp;;getBounds2D;;1;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.BufferedImage);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.LookupOp;;getBounds2D;;1;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.Raster: java.awt.Rectangle getBounds()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.LookupOp;;createCompatibleDestImage;;1;;public java.awt.image.BufferedImage createCompatibleDestImage(java.awt.image.BufferedImage, java.awt.image.ColorModel);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.image.BufferedImage: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i1 = virtualinvoke r1.<java.awt.image.BufferedImage: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r4 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.LookupOp;;createCompatibleDestRaster;;1;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.Raster: java.awt.image.WritableRaster createCompatibleWritableRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.LookupOp;;getPoint2D;;1;;public final java.awt.geom.Point2D getPoint2D(java.awt.geom.Point2D, java.awt.geom.Point2D);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d0 = virtualinvoke r1.<java.awt.geom.Point2D: double getX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d1 = virtualinvoke r1.<java.awt.geom.Point2D: double getY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ShortLookupTable;;<init>;;1;;public void <init>(int, short[][]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$r2 = r1[0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$r5 = r1[i1];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ShortLookupTable;;lookupPixel;;1;;public int[] lookupPixel(int[], int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i5 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i11 = r1[i9];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ShortLookupTable;;lookupPixel;;1;;public short[] lookupPixel(short[], short[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$s5 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$s11 = r1[i9];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.MemoryImageSource;;addConsumer;;1;;public synchronized void addConsumer(java.awt.image.ImageConsumer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;3;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<java.awt.image.ImageConsumer: void imageComplete(int)>($b2);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<java.awt.image.ImageConsumer: void imageComplete(int)>(1);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<java.awt.image.ImageConsumer: void imageComplete(int)>(1);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.PixelGrabber;;<init>;;1;;public void <init>(java.awt.Image, int, int, int, int, int[], int, int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r3 = virtualinvoke r1.<java.awt.Image: java.awt.image.ImageProducer getSource()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.PixelGrabber;;<init>;;1;;public void <init>(java.awt.Image, int, int, int, int, boolean);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.Image: java.awt.image.ImageProducer getSource()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.PixelGrabber;;setPixels;;2;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, byte[], int, int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i51 = virtualinvoke r1.<java.awt.image.ColorModel: int getRGB(int)>($s50);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b49 = r2[$i48];;pattern detected param  r2 must not be null  because used in  ArrayRef 
java.awt.image.PixelGrabber;;setPixels;;2;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, int[], int, int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i50 = virtualinvoke r1.<java.awt.image.ColorModel: int getRGB(int)>($i49);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i49 = r2[$i48];;pattern detected param  r2 must not be null  because used in  ArrayRef 
java.awt.image.RescaleOp;;<init>;;2;;public void <init>(float[], float[], java.awt.RenderingHints);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f0 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f1 = r2[i0];;pattern detected param  r2 must not be null  because used in  ArrayRef 
java.awt.image.RescaleOp;;filter;;2;;public final java.awt.image.BufferedImage filter(java.awt.image.BufferedImage, java.awt.image.BufferedImage);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i1 = virtualinvoke r1.<java.awt.image.BufferedImage: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i2 = virtualinvoke r1.<java.awt.image.BufferedImage: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r6 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r7 = virtualinvoke r2.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.RescaleOp;;filter;;2;;public final java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;7;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.image.Raster: int getNumBands()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i1 = virtualinvoke r1.<java.awt.image.Raster: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i2 = virtualinvoke r1.<java.awt.image.Raster: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i19 = virtualinvoke r1.<java.awt.image.Raster: int getNumBands()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i23 = virtualinvoke r1.<java.awt.image.Raster: int getMinX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i24 = virtualinvoke r1.<java.awt.image.Raster: int getMinY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.image.Raster: int[] getPixel(int,int,int[])>(i10, i24, r3);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i25 = virtualinvoke r2.<java.awt.image.WritableRaster: int getMinX()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i26 = virtualinvoke r2.<java.awt.image.WritableRaster: int getMinY()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r8 = virtualinvoke r2.<java.awt.image.WritableRaster: java.awt.image.SampleModel getSampleModel()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.WritableRaster: void setPixel(int,int,int[])>(i9, i26, r3);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.RescaleOp;;getBounds2D;;1;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.BufferedImage);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.RescaleOp;;getBounds2D;;1;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.Raster: java.awt.Rectangle getBounds()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.RescaleOp;;createCompatibleDestImage;;1;;public java.awt.image.BufferedImage createCompatibleDestImage(java.awt.image.BufferedImage, java.awt.image.ColorModel);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r6 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i1 = virtualinvoke r1.<java.awt.image.BufferedImage: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.image.BufferedImage: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.RescaleOp;;createCompatibleDestRaster;;1;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;3;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.image.Raster: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i1 = virtualinvoke r1.<java.awt.image.Raster: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.Raster: java.awt.image.WritableRaster createCompatibleWritableRaster(int,int)>($i0, $i1);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.RescaleOp;;getPoint2D;;1;;public final java.awt.geom.Point2D getPoint2D(java.awt.geom.Point2D, java.awt.geom.Point2D);;;;;;;;;;
