class name;;Method name;;number of detected pattern;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r0.<javax.swing.JToolBar: java.awt.Component add(java.awt.Component)>(r3);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
org.jhotdraw.draw.action.ToolBarButtonFactory;;addFontButtonsTo;;1
*;; * ;; * ;;r0;;4
*;;*;;*;;*;;*;;InvokeExpr for param;;$r72 = virtualinvoke r0.<javax.swing.JToolBar: java.awt.Component add(java.awt.Component)>(r3);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r73 = virtualinvoke r0.<javax.swing.JToolBar: java.awt.Component add(java.awt.Component)>(r4);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r74 = virtualinvoke r0.<javax.swing.JToolBar: java.awt.Component add(java.awt.Component)>(r5);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r75 = virtualinvoke r0.<javax.swing.JToolBar: java.awt.Component add(java.awt.Component)>(r6);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
org.jhotdraw.draw.action.ToolBarButtonFactory;;addAlignmentButtonsTo;;1
*;; * ;; * ;;r0;;14
*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r3);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r6 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r5);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r8 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r7);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r10 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r9);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r12 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r11);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r14 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r13);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r0.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r16 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r15);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r18 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r17);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r20 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r19);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r22 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r21);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r0.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r24 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r23);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r26 = virtualinvoke r0.<javax.swing.JToolBar: javax.swing.JButton add(javax.swing.Action)>($r25);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
org.jhotdraw.draw.action.ToolBarButtonFactory;;createToggleGridButton;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r0.<org.jhotdraw.draw.DrawingView: void addPropertyChangeListener(java.beans.PropertyChangeListener)>($r5);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
org.jhotdraw.draw.action.UngroupAction;;ungroupFigures;;2
*;; * ;; * ;;r1;;4
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: void clearSelection()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r6 = interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: org.jhotdraw.draw.Drawing getDrawing()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r7 = interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: org.jhotdraw.draw.Drawing getDrawing()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: void addToSelection(java.util.Collection)>(r4);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;r2;;2
*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = interfaceinvoke r2.<org.jhotdraw.draw.CompositeFigure: java.util.List getChildren()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r2.<org.jhotdraw.draw.CompositeFigure: void basicRemoveAllChildren()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
org.jhotdraw.draw.action.UngroupAction;;groupFigures;;2
*;; * ;; * ;;r1;;5
*;;*;;*;;*;;*;;InvokeExpr for param;;$r7 = interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: org.jhotdraw.draw.Drawing getDrawing()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r8 = interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: org.jhotdraw.draw.Drawing getDrawing()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: void clearSelection()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r9 = interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: org.jhotdraw.draw.Drawing getDrawing()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<org.jhotdraw.draw.DrawingView: void addToSelection(org.jhotdraw.draw.Figure)>(r2);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;r2;;3
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r2.<org.jhotdraw.draw.CompositeFigure: void willChange()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r2.<org.jhotdraw.draw.CompositeFigure: void basicAdd(org.jhotdraw.draw.Figure)>(r6);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r2.<org.jhotdraw.draw.CompositeFigure: void changed()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
org.jhotdraw.io.ExtensionFileFilter;;<init>;;1
*;; * ;; * ;;r2;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = virtualinvoke r2.<java.lang.String: java.lang.String toLowerCase()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
org.jhotdraw.io.ExtensionFileFilter;;<init>;;1
*;; * ;; * ;;r2;;2
*;;*;;*;;*;;*;;ArrayRef for param;;$r5 = r2[i0];;pattern detected param  r2 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;ArrayRef for param;;$r9 = r2[0];;pattern detected param  r2 must not be null  because used in  ArrayRef 
org.jhotdraw.io.ExtensionFileFilter;;accept;;1
*;; * ;; * ;;r1;;2
*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = virtualinvoke r1.<java.io.File: boolean isDirectory()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r1.<java.io.File: java.lang.String getName()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.io.ExtensionFileFilter;;makeAcceptable;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r1.<java.io.File: java.lang.String getPath()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.draw.DrawingPanel;;setDrawing;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<org.jhotdraw.draw.Drawing: void addUndoableEditListener(javax.swing.event.UndoableEditListener)>($r7);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.draw.DrawingPanel;;addDefaultCreationButtonsTo;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.undo.UndoRedoManager;;addEdit;;1
*;; * ;; * ;;r1;;2
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<javax.swing.undo.UndoableEdit: void die()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$z2 = interfaceinvoke r1.<javax.swing.undo.UndoableEdit: boolean isSignificant()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.xml.DefaultDOMFactory;;addStorable;;1
*;; * ;; * ;;r2;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;$r6 = virtualinvoke r2.<java.lang.Object: java.lang.Class getClass()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
org.jhotdraw.xml.DefaultDOMFactory;;getName;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = virtualinvoke r1.<java.lang.Object: java.lang.Class getClass()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.xml.DefaultDOMFactory;;getEnumName;;1
*;; * ;; * ;;r1;;2
*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = virtualinvoke r1.<java.lang.Object: java.lang.Class getClass()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;$r8 = virtualinvoke r1.<java.lang.Object: java.lang.Class getClass()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.xml.DefaultDOMFactory;;getEnumValue;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = virtualinvoke r1.<java.lang.Enum: java.lang.String toString()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.draw.DrawApplicationModel;;initProject;;2
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = interfaceinvoke r1.<org.jhotdraw.app.Application: boolean isSharingToolsAmongProjects()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;r2;;1
*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;virtualinvoke $r3.<org.jhotdraw.samples.draw.DrawProject: void setEditor(org.jhotdraw.draw.DrawingEditor)>($r4);;pattern detected param  r2 must not be null it define a local $r3which used in  InvokeExpr 
org.jhotdraw.samples.draw.DrawApplicationModel;;addDefaultCreationButtonsTo;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.draw.DrawProject;;access$0;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;FieldRef for param;;$r1 = r0.<org.jhotdraw.samples.draw.DrawProject: org.jhotdraw.undo.UndoRedoManager undo>;;pattern detected param  r0 must not be null  because used in  FieldRef 
org.jhotdraw.samples.draw.DrawProject;;access$1;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;FieldRef for param;;$r1 = r0.<org.jhotdraw.samples.draw.DrawProject: org.jhotdraw.draw.DefaultDrawingView view>;;pattern detected param  r0 must not be null  because used in  FieldRef 
org.jhotdraw.samples.net.NetApplicationModel;;initProject;;2
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = interfaceinvoke r1.<org.jhotdraw.app.Application: boolean isSharingToolsAmongProjects()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;r2;;1
*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;virtualinvoke $r3.<org.jhotdraw.samples.net.NetProject: void setDrawingEditor(org.jhotdraw.draw.DrawingEditor)>($r4);;pattern detected param  r2 must not be null it define a local $r3which used in  InvokeExpr 
org.jhotdraw.samples.net.NetApplicationModel;;addCreationButtonsTo;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.net.NetPanel;;setDrawing;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<org.jhotdraw.draw.Drawing: void addUndoableEditListener(javax.swing.event.UndoableEditListener)>($r7);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.net.NetPanel;;addCreationButtonsTo;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.net.NetProject;;access$0;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;FieldRef for param;;$r1 = r0.<org.jhotdraw.samples.net.NetProject: org.jhotdraw.undo.UndoRedoManager undo>;;pattern detected param  r0 must not be null  because used in  FieldRef 
org.jhotdraw.samples.net.NetProject;;access$1;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;FieldRef for param;;$r1 = r0.<org.jhotdraw.samples.net.NetProject: java.util.prefs.Preferences prefs>;;pattern detected param  r0 must not be null  because used in  FieldRef 
org.jhotdraw.samples.net.NetProject;;access$2;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r0.<org.jhotdraw.samples.net.NetProject: void firePropertyChange(java.lang.String,java.lang.Object,java.lang.Object)>(r1, r2, r3);;pattern detected param  r0 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.net.NetProject;;access$3;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;FieldRef for param;;$r1 = r0.<org.jhotdraw.samples.net.NetProject: org.jhotdraw.draw.DefaultDrawingView view>;;pattern detected param  r0 must not be null  because used in  FieldRef 
org.jhotdraw.samples.net.figures.NodeFigure;;findConnector;;1
*;; * ;; * ;;r1;;2
*;;*;;*;;*;;*;;FieldRef for param;;$d2 = r1.<java.awt.geom.Point2D$Double: double x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;FieldRef for param;;$d3 = r1.<java.awt.geom.Point2D$Double: double y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
org.jhotdraw.samples.pert.PertApplicationModel;;initProject;;2
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;$z0 = interfaceinvoke r1.<org.jhotdraw.app.Application: boolean isSharingToolsAmongProjects()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;r2;;1
*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;virtualinvoke $r3.<org.jhotdraw.samples.pert.PertProject: void setDrawingEditor(org.jhotdraw.draw.DrawingEditor)>($r4);;pattern detected param  r2 must not be null it define a local $r3which used in  InvokeExpr 
org.jhotdraw.samples.pert.PertApplicationModel;;addCreationButtonsTo;;1
*;; * ;; * ;;r1;;2
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.pert.PertPanel;;setDrawing;;1
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for param;;interfaceinvoke r1.<org.jhotdraw.draw.Drawing: void addUndoableEditListener(javax.swing.event.UndoableEditListener)>($r7);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.pert.PertPanel;;addCreationButtonsTo;;1
*;; * ;; * ;;r1;;2
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<javax.swing.JToolBar: void addSeparator()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
org.jhotdraw.samples.pert.PertProject;;access$0;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;FieldRef for param;;$r1 = r0.<org.jhotdraw.samples.pert.PertProject: org.jhotdraw.undo.UndoRedoManager undo>;;pattern detected param  r0 must not be null  because used in  FieldRef 
org.jhotdraw.samples.pert.PertProject;;access$1;;1
*;; * ;; * ;;r0;;1
*;;*;;*;;*;;*;;FieldRef for param;;$r1 = r0.<org.jhotdraw.samples.pert.PertProject: org.jhotdraw.draw.DefaultDrawingView view>;;pattern detected param  r0 must not be null  because used in  FieldRef 
org.jhotdraw.samples.pert.figures.DependencyFigure;;canConnect;;2
*;; * ;; * ;;r1;;1
*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;$z3 = virtualinvoke r3.<org.jhotdraw.samples.pert.figures.TaskFigure: boolean isDependentOf(org.jhotdraw.samples.pert.figures.TaskFigure)>(r4);;pattern detected param  r1 must not be null it define a local r3which used in  InvokeExpr 
*;; * ;; * ;;r2;;1
*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;$r5 = virtualinvoke r4.<org.jhotdraw.samples.pert.figures.TaskFigure: java.util.List getPredecessors()>();;pattern detected param  r2 must not be null it define a local r4which used in  InvokeExpr 
